"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","BV421.A","eFluor.450.A","LIVE.DEAD.Blue.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"10170",318.468689,306991,307329.281,1080929,1166660.63,259982,301794.688,1875.60486,2116.88208,1895.00977,20597.4102,658.615601,2756.51904,1375.38501,6060.18506,2215.73315,274.689209,11928.1748,562.429443,553.543945,-842.73401,66771.2031,-1198.0598,1617.06238,12886.4424,1722.47388,-295.61282,133326.297,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10171",318.479492,251909,279976.75,1839174,1983754.88,296723,373054.406,-569.97198,3204.00317,4920.24707,42422.5156,1933.15991,1351.13232,-208.94305,16189.5391,-833.51752,1067.0426,3814.02148,3789.37939,3207.98022,2033.86682,91455.2188,988.580872,16129.6318,12954.8301,725.439514,953.746338,17251.4746,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10172",318.560394,469237,494122.688,1398443,1484172.88,426486,480647.938,554.986877,1511.56702,2745.09546,27001.5098,1892.31091,2247.1543,1253.15503,24548.9082,442.953735,901.617188,8204.37598,381.61322,-555.8266,297.251648,73535.625,2003.93848,3637.69189,4326.81836,492.761597,-304.16452,729.813232,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10173",318.566193,488202,514896.469,1815952,1982986.13,369382,467519.313,1632.50439,986.513733,3515.59863,69979.125,2323.44678,2821.23413,2130.62061,52930.918,162.115601,2330.19434,13911.7402,1690.63245,-270.55585,241.496277,115102.523,2116.1582,15373.8994,4615.18848,-40.645493,1164.78821,13807.9199,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10174",318.569489,239573,256726.875,1544759,1645833.5,254420,302885.531,1316.63037,1926.51892,2072.97803,27350.5938,259.037598,2652.86133,927.626587,9187.45508,1347.03516,2776.79736,8730.33789,968.67627,375.354645,-88.487885,83446.5078,1426.15332,1045.77905,9735.58789,83.8014374,382.171844,40561.3711,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10175",318.591888,305919,335203.531,1648888,1719658.88,287970,342690.094,693.406677,840.934143,2803.49341,39623.5625,579.672363,56912.6445,769.778442,26239.3262,2410.08032,302.000427,6002.62988,5144.18896,4303.28271,547.130249,433.500183,665.420166,1454.16418,11789.9668,295.671326,724.46875,701.717773,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10176",318.593597,158885,169256.203,1631797,1780607.75,236240,272582.781,1515.1676,1320.07153,1800.79858,19979.7832,391.943848,1033.58936,-239.70685,9057.69922,-1774.1643,1949.62451,10083.3105,-584.90253,-819.35602,401.78009,77952.9844,2297.74707,-355.56506,11030.6084,441.801941,499.829132,89980.1719,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10177",318.598297,401293,423404.469,1526867,1661948,339741,406707.156,1662.83411,1060.59167,2831.49048,3188.61377,2537.16553,2151.02515,749.320618,1973.29773,943.522339,900.83844,9742.96289,-7.5922241,5769.91211,-14.187793,135.911285,185.928101,707.328491,5061.69043,672.050659,-104.22775,2273.10938,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10178",318.601593,287778,303177.938,1382681,1485486.25,262097,302429.406,1534.50708,2088.24609,1935.93628,27463.3574,150.763428,2309.28711,1249.1095,16912.0215,2528.9668,1224.06104,9515.24707,66.8007355,-999.11957,634.053284,83577.3203,70.7887421,896.78656,10521.1963,768.535095,803.805054,99369.0391,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10179",318.6091,366928,386009.281,1551610,1672132.75,417995,490051.063,1687.62842,8.76635742,2933.79858,38196.2734,1870.55298,2862.23706,2250.88013,22168.1992,69.8585205,2040.88953,3681.47803,4091.125,1844.09375,356.195251,72113.0703,1164.28809,2170.25146,6244.4248,-418.8183,365.121155,844.040955,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10180",318.661377,335263,359830.281,1573848,1698056.25,373054,449258.188,509.768372,2930.68408,2623.60718,25193.8047,3071.13013,224.460938,-358.34479,13080.0117,-787.57025,2634.95947,6773.14453,289.746521,75.6060181,66.022789,95826.1094,998.898621,-157.44452,29130.334,710.308411,413.355011,67903.5625,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10181",318.690582,387080,394668.156,1291205,1453471,313392,362978.063,1747.95679,1918.17676,2230.65991,42965.6328,1737.65039,2441.84424,1978.6991,29314.8789,1476.27051,1303.97815,6553.86572,4098.68066,1499.94067,1334.83777,75559.4609,542.622192,2654.3667,10979.5811,201.64949,383.520477,102018.688,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10182",318.691895,361393,391097.063,403553,532359.438,250746,308037.125,768.28418,1295.31543,3046.69873,28591.7168,1429.81091,2591.56519,1647.10547,11847.5859,598.596069,-259.29431,8065.26318,7263.04932,6389.67822,-689.75116,100733.266,546.283447,5690.47754,5951.35693,429.174194,718.941101,-307.9834,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10183",318.696594,282888,298751.031,1627780,1715208.63,282469,338445.563,1803.90967,1190.62207,2644.44604,29753.7109,2248.21118,1695.31445,347.421509,28046.8477,-115.1217,1703.57178,9609.76367,3265.24951,2315.93848,57.7537613,73390.6328,-1112.5922,6904.85596,13752.085,373.229919,532.785217,21488.9277,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10184",318.716888,349920,370397.063,1322409,1449257.5,283911,341369.219,1391.86584,2132.73511,2882.28564,38959.1172,1001.41101,2174.30249,1924.07959,17696,695.860229,1026.13025,7757.84863,3756.54932,438.462372,204.220322,112798.156,29.4089508,7181.33838,14188.6445,597.131287,-286.54654,30257.2109,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10185",318.741699,290308,316171.594,1644870,1758028.13,327575,387195.219,3415.46851,1499.64575,3366.63379,1365.75732,2101.88574,41926.1797,1605.23267,2244.56787,160.823517,145.357666,5841.46582,323.437073,597.587158,4314.75586,877.680969,14.4424591,812.987061,6386.6377,892.165466,761.408752,470.904388,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10186",318.748779,345253,375704.125,591054,681229,359774,424744.906,1110.45972,709.541382,2206.54224,29517.0723,8634.3916,739.668335,2297.10767,8723.27051,364.13678,895.27533,7114.36572,7173.71289,4300.04736,1016.85925,30686.1406,1620.83264,448.240753,6677.13672,49.4155121,930.631714,9485.42969,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10187",318.748901,218617,236195.422,1556252,1644779.13,288530,327758.344,1826.01013,835.300781,1736.24268,15494.6357,1226.50549,25112.5879,1144.03894,2911.04053,-478.71393,1078.58179,6730.3584,379.635437,555.267334,896.998535,611.537659,-411.91669,830.169128,6614.19824,251.337051,316.279633,53318.75,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10188",318.756805,294926,301052.406,1230280,1347903.63,249188,292167.406,834.989746,3250.35742,2809.85327,22045.9141,2255.43433,1564.88635,1252.53687,8673.55664,1380.73828,984.1203,9139.26563,448.839294,1351.17627,558.775024,68160.2266,-1469.4598,1561.86621,16552.6641,848.010681,244.621796,75086.3672,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10189",318.817291,339886,353047.625,1405265,1474227.75,305613,340018.313,2221.87988,780.324219,2300.86206,18991.1484,2592.78296,32608.1973,395.99353,3201.90479,2470.46338,2487.36475,7917.59229,556.512939,-62.287354,-1363.3925,-172.85283,-436.70563,1743.90662,4316.26611,932.255188,293.69101,43139.4492,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10190",318.821381,278938,284574.438,1217442,1298514,220630,259425.422,1601.14502,2473.28467,1567.1167,24361.6602,1228.45081,2176.28052,941.616577,9590.43359,1416.88501,609.005371,16796.6738,1548.63245,77.737915,2000.02124,75560.0313,-1230.5687,-336.57129,10125.9756,765.235596,664.147278,58894.6602,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10191",318.912781,215581,214158.625,1485841,1606032.75,208131,240741.438,1463.47351,1602.08081,1837.0011,15971.4766,347.314453,2738.55737,1522.34314,3623.29346,2244.06763,-28.064331,8917.52246,-1264.5643,1749.20117,-383.30545,75444.5703,-448.48083,1668.34326,10795.3604,511.997131,-211.30276,120063.313,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10192",318.934082,359521,376560.469,1139511,1280595.25,234279,290085.719,1307.28247,-7.9104004,2294.0459,55454.668,79.7836914,3758.5498,1662.6499,18282.6797,2179.94727,-985.7146,7064.17871,5367.24219,328.408447,-1092.0278,95313.9609,103.992249,3474.16211,26114.3438,284.19458,533.905212,61305.2891,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10193",318.936798,308863,325999.031,1427580,1514193.75,305149,347045.094,1351.01001,206.090698,2349.57007,18893.4023,1087.78552,37154.0547,499.002502,350.352112,-23.170105,5101.43506,6477.81885,2938.0415,13061.5918,-1271.2484,698.915405,119.850372,295.322845,23610.4824,1601.07556,529.975891,841.992981,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10194",318.965088,171262,177539.469,1495062,1615482.63,130737,157880.891,1303.0437,-48.604126,2016.90442,37056.3047,1465.724,1653.59375,1354.55469,1094.45935,162.211456,449.161316,10497.8652,2514.19629,4958.44531,-489.13113,71228.9688,497.409119,1321.87244,14562.7949,-86.82692,-81.359703,418.92569,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10195",319.012207,364828,377722.375,1451321,1549733.63,318754,372556.438,1656.04956,2734.62695,1505.31006,30155.6367,-835.11987,1978.45239,1438.90247,12044.1602,268.559937,2305.08545,6281.92627,-1428.8353,356.611694,921.723938,82879.5547,1513.46021,2730.57227,14048.0576,680.625427,442.480011,62643.7617,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10196",319.035797,441943,443212.875,1224069,1350941.13,293171,350565.063,993.100281,1406.83948,2407.13306,41669.6758,3298.31934,3295.81812,1163.09448,16869.1445,367.981506,-238.12451,12247.4385,2125.10156,1409.1792,-983.16553,123848.188,259.297913,5180.07373,5899.35352,621.662781,-255.37839,39693.5508,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10197",319.053192,307335,322594.781,1378376,1503651.38,294290,357262.531,110.481621,2019.82471,4155.19043,2217.02026,2480.09497,34578.6758,539.764099,1517.71484,1716.06592,2099.40259,10125.7539,222.658417,601.848755,-294.00143,217.401581,354.805603,719.128418,8899.2041,837.526733,788.606445,97976.2656,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10198",319.072784,338103,334756.844,1231836,1363872.13,267126,313187.469,1655.74048,21.8029785,2013.58948,23215.0117,-553.04761,2707.10669,1382.448,3390.89575,810.736267,11497.3662,7437.87646,-485.43536,-78.264801,-542.32025,55107.9453,473.297699,-342.83228,14246.8564,240.535828,192.568237,1581.58362,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10199",319.099487,211093,216245,618653,703800.063,153210,186265.594,1513.6145,1843.84473,1974.8075,25371.3965,3493.28125,837.173218,698.421021,12566.3945,-492.64142,1298.71216,10101.9541,168.523499,155.455688,1587.5072,77482.5938,-861.14209,1497.87476,32313.5313,724.438477,721.004578,6963.6377,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10200",319.122894,604002,640511.813,871256,1002158.75,541743,664395.813,878.119385,2528.64014,3186.74756,46556.1289,1544.83618,3394.12451,1761.64258,26372.2441,1662.92358,-327.26782,10172.0186,6101.89209,14066.9668,-955.89667,150468.156,-1321.7805,2430.8667,38559.6133,881.691833,1703.00647,-401.6521,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10201",319.124298,317534,342963.219,665168,750731.5,321760,377638.313,1641.65369,1119.80103,1542.61157,29881.5469,-234.2063,2154.1792,224.391663,5562.81396,-125.48553,2566.86523,10868.6504,5.51464844,270.756439,736.495239,84661.9844,1330.74573,1355.01819,15108.875,130.584244,963.642517,16863.2188,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10202",319.200195,510005,521518.969,1425415,1529613.5,454521,528554.063,1601.34717,1922.46069,2912.02979,20890.2188,1999.52295,3254.94922,1819.24561,7946.59717,1079.02051,808.573364,6422.79688,4558.25293,9330.81445,1483.23901,90308.3203,1083.29614,-852.57739,25590.918,294.60437,1292.13293,1776.20007,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10203",319.236786,299885,313451.125,1508147,1583034,316957,357991.281,209.750702,2283.87769,2171.58667,38681.9219,3617.63232,2285.22754,1598.61084,16837.4336,-4.7664795,7.65991211,5545.29199,4306.1709,1768.46338,625.829651,69750.7578,741.339722,2149.65332,25602.9766,403.818481,337.050049,35942.5039,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10204",319.299896,428575,440943.313,1403102,1533821.88,348302,427429.813,886.944702,460.038574,2683.5896,34676.0625,1519.90137,45191.6094,269.655579,26958.666,1372.1709,3812.82861,9531.25684,3439.27441,7228.01514,661.085632,-60.483795,497.864624,1458.66357,7367.97705,100.419601,484.717041,-200.99658,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10205",319.320587,292815,317453.844,633910,764120.063,323325,386117.969,1763.646,31.74646,2342.50562,46414.3516,1012.15979,1370.34058,1517.35156,7210.65479,-294.70837,752.645203,9702.65332,3286.68604,1812.03735,1235.63916,102300.844,349.2323,6731.67822,16093.9238,152.321136,71.21875,1186.11523,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10206",319.321381,318030,347873.344,873466,966172.313,342329,421331.594,1600.68359,541.672852,1934.43567,13323.6094,1346.93054,25546.4043,3184.84106,12791.8906,2387.24951,2882.70581,4506.71387,750.823425,667.76947,-531.05481,-167.29817,-772.94275,870.93042,5734.08594,194.711075,-104.19109,26078.1152,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10207",319.347198,265974,280860.313,1455805,1585351.88,286967,345105.875,1865.11975,2312.23047,1522.52637,24740.4395,1553.87927,1962.95569,1028.99731,12688.1582,1170.74536,385.856445,17646.0234,125.703674,81.9801636,558.853516,99848.6406,319.892914,-348.36304,21336.2461,1092.09558,126.816139,131560.344,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10208",319.430389,262238,281031.531,1499394,1571296.63,324974,355761.875,1173.31384,898.745728,2047.78455,33112.8008,1302.30188,2236.21313,1529.53442,3685.23926,668.007385,94.3364868,5088.70215,5429.00928,1288.90552,-718.1123,79555.7266,-709.28638,7261.37793,11301.1279,497.658142,533.568909,-473.91162,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10209",319.445679,258937,269561.469,636042,719883.188,257551,311748.719,897.317017,2069.44434,1721.30652,16323.8701,4684.72363,2275.88672,1302.35815,12728.0684,1167.22021,3917.10498,7900.05859,-36.986023,313.426758,-554.9859,71923.8047,1135.50818,6746.29102,16116.7656,-245.24696,1707.11243,20588.1758,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10210",319.48999,363261,371074.5,1132390,1258963,260008,315050.281,897.575439,1058.48206,2298.08569,40125.0898,2093.58447,2110.30786,2183.8335,2224.24609,1124.27539,1351.62524,5852.6626,932.570801,614.051086,343.583954,59527.2188,-575.24396,25144.2793,10799.5225,696.355347,669.656494,73049.4063,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10211",319.527405,281072,296996.438,1339869,1436539.75,292420,344503.281,805.407166,2317.45264,1495.43555,18239.4961,1366.2876,2724.6333,466.473938,8899.37109,3115.30444,1416.48706,9441.2666,1198.97009,-431.35577,-88.221619,88030.5313,-623.32666,1373.62366,17094.4336,639.499939,738.626404,45422.7539,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10212",319.648407,222225,240953.766,1044509,1118426.88,270732,323816.156,1991.33643,-44.552734,1356.32727,3332.89355,-111.90796,13763.2725,978.59729,496.843872,26499.877,1773.63721,6693.56836,85.6396179,12.7752991,1591.00244,-267.25861,238.408447,365.020142,12064.6465,90.964798,525.669922,952.330994,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10213",319.659607,227713,234026.531,1594662,1728517.38,214814,250780.375,1297.02319,2835.375,1906.96228,19589.957,471.656738,2297.78052,-285.20758,16646.2969,426.760925,2670.82471,17067.0273,750.89032,-240.06805,818.699036,82129.5547,-497.73358,133.742096,10564.4346,600.816345,210.34848,55896.6836,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10214",319.700592,273751,292608.094,1108666,1182364.5,398587,469800.719,1390.50232,93.5002441,2593.54712,2702.51099,2117.03052,31504.8203,946.705688,1397.56348,646.533447,550.359619,7777.57568,363.348999,318.868103,3097.3147,410.239563,-16.911835,202.242599,6120.25928,408.355774,384.123535,620.090759,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10215",319.716278,365669,372348.375,1312087,1463581.13,361169,418129.313,1295.75415,2234.73047,1788.90063,25925.1875,456.712158,2160.82129,1231.18457,9790.64453,1384.43018,1299.70032,10691.6201,-691.10645,4.32971191,1166.08386,73765.3047,253.063354,-830.23645,13924.5537,471.896912,-147.67612,63495.7305,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10216",319.788391,334497,344185.188,1395540,1528515.75,333947,390419.594,1367.02563,1733.26746,2504.31299,19341.9453,2729.8125,35932.2617,981.888428,17326.2266,362.889465,3458.48877,8176.51514,276.936279,268.763428,-477.94904,-160.48448,-473.37469,706.48291,4564.86084,1152.4574,-249.2515,111441.844,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10217",319.799988,274057,300670.5,1603013,1699944.88,342443,388632.594,1448.79053,196.572998,1996.8999,15082.8076,159.718262,36394.9531,923.172485,12909.8203,1233.8562,3267.82959,7449.60693,282.500244,-21.351349,1226.50549,-80.200455,441.096222,150.798248,9259.96875,876.641235,-7.8593369,69856.8125,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10218",319.871979,247178,253372.219,1263320,1388537,193320,238230.141,2424.96411,2411.30859,2007.02905,25965.6055,-643.99707,2308.74927,1873.89746,7604.01611,887.277649,820.208496,7995.67773,65.4123535,57.1935425,610.879211,73238.3047,90.3989563,803.756226,15923.9521,478.265686,354.417755,95257.3125,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10219",319.922394,374010,392621.188,637583,713998.438,261287,318602.938,1208.15259,1387.71301,2262.87622,48477.4258,482.623779,3242.65381,1239.31897,8014.61719,-695.53851,-641.15149,6681.5918,6937.40234,3533.22314,2821.53467,110807.945,556.584412,866.195068,50335.1445,388.170837,407.265259,9843.96289,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10220",319.931,234329,251135.672,1211689,1292470.88,336376,379438.094,1312.2749,1055.07385,1809.32581,3056.89893,2702.61084,1802.31006,546.15979,530.450806,1923.8645,777.15094,15343.8115,271.422607,457.740295,470.323944,212.042465,133.569992,-209.26059,4977.05859,188.912888,1192.7998,2051.40088,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10221",319.980194,341447,344694.438,1649254,1813182.13,342581,400002.063,776.078369,2041.08789,2375.19922,30426.1719,2687.07764,1968.58228,852.424072,10477.1582,1781.45703,1490.46277,8905.40625,1555.39685,848.014587,490.961304,67778.1406,592.184692,557.625977,9771.82813,310.377319,509.410248,31657,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10222",320.004089,501031,530209,1370766,1500656.38,377477,460130.875,1275.53687,1607.8999,3023.09253,12939.0869,2498.42603,20973.4805,701.672607,2339.24414,1495.80701,742.22113,7148.43848,491.908264,1754.89722,430.958099,178.257019,325.112183,606.213745,5945.93213,206.775574,125.439674,1763.16565,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10223",320.037201,533534,546354.438,897766,1047659.81,395045,472104.625,1394.99402,3511.13599,2661.95044,33834.3906,1197.72266,2866.46729,1176.3418,4667.42383,789.589478,1303.55774,8170.6958,661.998779,395.570923,499.759521,84050.3672,-119.57538,257.586151,35566.6328,741.744141,193.917999,74223.375,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10224",320.081604,314444,332912.281,1363404,1471968,259831,311696.781,873.358643,1585.58594,2154.32861,33620.5195,1095.1853,3119.56958,553.79248,11803.1816,1852.09326,409.723328,16652.4824,642.865234,-774.73663,-110.68468,94870.9375,24.6785889,441.729309,21204.7344,839.66803,545.565186,48333.3555,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10225",320.150696,255816,258329.141,1455953,1596773.25,251403,304390.938,460.422577,1862.99231,2563.2168,38881.0977,1387.82068,1676.77112,1385.93286,10569.6797,-2322.2751,160.157593,8770.2959,919.097473,481.579041,2898.50928,84808.8359,1141.12329,7258.06104,57331.832,302.92572,62.1608658,124065.844,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10226",320.248596,551816,603802,1065355,1216397.75,470313,577113.625,1033.30481,334.238281,2230.36328,47855.1211,1658.13379,2957.07031,1336.12695,14225.8906,14463.1904,370.601501,4954.66309,5876.60791,3922.45972,118.150307,93678.2813,-136.992,5541.31836,32029.8496,563.507568,447.127533,6322.3457,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10227",320.254578,377687,410768.344,1722894,1857763.88,352769,412938.688,645.262634,1106.40625,3790.53955,29145.123,2699.56177,1377.46948,933.473694,14170.4316,1338.93042,1193.10791,14701.1211,2870.34619,1944.65698,219.658417,436.353333,-487.92334,6129.78271,13549.3389,758.777588,1116.85181,2451.69849,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10228",320.264801,600885,626414.125,783137,881114.438,486597,570464,1173.79309,1138.53906,2646.01465,31780.0195,684.987793,19999.5605,497.312561,17167.1113,2069.81006,-287.72229,8740.875,943.437012,2486.84155,-672.78461,137.403198,-353.17914,2447.83643,4517.7417,331.690796,1014.36713,405.706604,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10229",320.26828,296587,360318.063,1501877,1803175.38,306528,411937.688,23.0346451,4660.86963,2661.99146,22607.3945,2338.89722,2093.80371,1141.32556,12931.6113,4317.55127,882.798035,5420.20117,-278.21564,-967.15387,2437.39063,72100.7578,2407.5813,510.597839,12096.0293,578.248169,-567.66052,96405.0234,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10230",320.319977,254771,273671.219,1526628,1620331.88,254685,299621.063,1488.0813,1203.11658,2179.69189,3289.48389,1108.81348,22262.0371,440.834961,14586.5098,450.445618,2257.9248,10779.6436,289.843689,-230.17645,-896.41754,-85.68132,225.075317,246.371262,10206.4014,818.587708,299.981812,43059.0469,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10231",320.332306,325908,323325.25,1002406,1100379.5,250651,299092.656,1270.31909,1458.59497,1750.95886,27446.334,1086.28638,2319.27368,793.247253,5684.49658,67.9574585,2087.6626,9981.45898,1026.41846,-315.0954,35.6774788,79879.6172,-824.59485,1730.5343,13180.1709,1184.50146,696.119873,112779.039,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10232",320.340302,349773,363820.094,1466946,1564699,301513,337943.844,1476.79443,683.211975,1763.72021,22448.7891,1456.82727,2484.54565,1252.08508,9480.5332,-120.27954,3517.44141,9495.03223,461.315948,-128.88174,240.30571,87315.7969,-151.69318,831.720215,12295.4639,633.442261,-277.12851,54218.0313,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10233",320.388977,317339,331626.969,1514978,1739529.38,228107,292191.063,478.187439,2130.28784,2977.2124,38076.9336,1768.63708,2905.59814,1129.8905,22381.7695,1428.22729,185.479431,4478.06836,2127.45581,578.921936,388.585083,-101.84563,782.028137,7023.36426,12623.3535,11.153183,916.774292,32336.457,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10234",320.418396,282281,288519.031,1579896,1707686.63,276696,320042.688,1380.42224,2303.69238,1284.86548,41341.2813,263.650146,2150.27832,1223.55054,10257.6719,458.225769,13153.0107,17815.2012,-122.81447,1231.76172,843.129517,70866,6.05976868,147.614243,20025.0684,399.21875,-513.99591,79421.1328,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10235",320.421387,178913,193156.875,1468030,1552283.5,224605,251099.625,858.362244,2060.45264,1807.1084,21307.8301,431.001709,1984.11108,1079.7019,8544.0459,56.3939819,377.438721,3715.51855,-379.12402,-1060.3494,706.36322,85067.6719,1432.23816,10007.668,14028.459,1083.81165,-374.41934,107351.813,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
